,epid,name,link,price,rating,num_ratings,watcher,shipping,free_return,open_box,pre_owned,refurbished,benefits_charity,last_one,sold,early_sold,later_sold
4266,,VERY RARE KEYBOARDiNG FOR DUMMIES,https://www.ebay.com/itm/VERY-RARE-KEYBOARDiNG-FOR-DUMMIES/164243157758?hash=item263da7b2fe:g:t2YAAOSwmFle5IMT,10,,0,0,5,0,0,0,0,0,0,0,0,0
4268,,Keyboard NO-TOUNCH FOR Samsung NP550P5C P5CL NP355E5C NP355V5C 9Z.N4NSN.01C DJUS,https://www.ebay.com/itm/Keyboard-NO-TOUNCH-FOR-Samsung-NP550P5C-P5CL-NP355E5C-NP355V5C-9Z-N4NSN-01C-DJUS/123903596609?hash=item1cd93ad841:g:UJ8AAOSwaSZaMhBT,14.45,,0,0,0,0,0,0,0,0,0,0,0,0
4269,,Premiertek Bluetooth Keyboard for PC Windows/Android/MAC(BK-01S),https://www.ebay.com/itm/Premiertek-Bluetooth-Keyboard-for-PC-Windows-Android-MAC-BK-01S/124251239077?hash=item1cedf372a5:g:aJEAAOSwZ39fBL0a,44.63,,0,0,0,0,0,0,0,0,0,0,0,0
4270,,Wireless Full Keyboard Mouse for Smart TV Sony XBR65X850G/C 4K UHD BK Sx,https://www.ebay.com/itm/Wireless-Full-Keyboard-Mouse-for-Smart-TV-Sony-XBR65X850G-C-4K-UHD-BK-Sx/223586130500?hash=item340ec59a44:g:YFsAAOSw94ddKlPp,33.89,,0,0,0,0,0,0,0,0,0,1,1,1
4271,,Wireless Ultrathin Keyboard Mouse for Smart TV Vizio M557-G0 4K UHD BK Sx,https://www.ebay.com/itm/Wireless-Ultrathin-Keyboard-Mouse-for-Smart-TV-Vizio-M557-G0-4K-UHD-BK-Sx/233286969065?hash=item3650fca6e9:g:-i0AAOSwkRddKlPb,24.99,,0,0,0,0,0,0,0,0,0,1,1,1
4272,,Wireless Slim Keyboard Mouse 4 Smart TV Sony XBR-55X850G/C 4K UHD GD Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-4-Smart-TV-Sony-XBR-55X850G-C-4K-UHD-GD-Sx/223586130351?hash=item340ec599af:g:b1EAAOSwjgZdKlPg,27.49,,0,0,0,0,0,0,0,0,0,0,0,0
4273,,Wireless Full Keyboard Mouse for Smart TV Samsung UN58RU710DFXZA 4K UHD SV Sx,https://www.ebay.com/itm/Wireless-Full-Keyboard-Mouse-for-Smart-TV-Samsung-UN58RU710DFXZA-4K-UHD-SV-Sx/223586130599?hash=item340ec59aa7:g:rYQAAOSwUrFeK1ED,35.99,,0,0,0,0,0,0,0,0,0,0,0,0
4274,,NEW US Laptop keyboard w/ Backlit FOR HP 15-p100dx 15-p209na 15-k167cl 15-K022xx,https://www.ebay.com/itm/NEW-US-Laptop-keyboard-w-Backlit-FOR-HP-15-p100dx-15-p209na-15-k167cl-15-K022xx/202680750811?hash=item2f30b6d2db:g:aMQAAOSwHLNZSJjp,28.37,,0,0,0,0,0,0,0,0,0,0,0,0
4275,,Wireless Slim Keyboard Mouse for Smart TV Samsung UN55RU740DFXZA 4K UHD BK Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-Samsung-UN55RU740DFXZA-4K-UHD-BK-Sx/223586130374?hash=item340ec599c6:g:X0kAAOSw~2ldKlPi,22.27,,0,0,0,0,0,0,0,0,0,0,0,0
4276,,Wireless Slim Keyboard Mouse for Smart TV Samsung UN82RU800DFXZA 4K UHD SV Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-Samsung-UN82RU800DFXZA-4K-UHD-SV-Sx/223586130319?hash=item340ec5998f:g:b1UAAOSwaOZdKlPh,28.97,,0,0,0,0,0,0,0,0,0,0,0,0
4277,,Laptop new US Keyboard for Toshiba L55-B5255 L55-B5390SM L55D-B5364 L55-B5394,https://www.ebay.com/itm/Laptop-new-US-Keyboard-for-Toshiba-L55-B5255-L55-B5390SM-L55D-B5364-L55-B5394/202679563411?hash=item2f30a4b493:g:hrUAAOSwK05eeI93,16.01,,0,0,0,0,0,0,0,0,0,0,0,0
4279,,HP Keyboard KB-0630 P/N 5188-6077 PS2 Connector,https://www.ebay.com/itm/HP-Keyboard-KB-0630-P-N-5188-6077-PS2-Connector/333394620016?hash=item4d9fde2e70:g:OaQAAOSwfBVdygb2,15,,0,0,20,0,0,1,0,0,0,0,0,0
4280,,HP keyboard Kb-1156 ,https://www.ebay.com/itm/HP-keyboard-Kb-1156/373074459721?hash=item56dcf87c49:g:yrEAAOSwAVhetxZz,20,,0,0,23.15,0,1,0,0,0,0,0,0,0
4281,,Adesso Multimedia keyboard Model No AB-132UB with USB connector  ,https://www.ebay.com/itm/Adesso-Multimedia-keyboard-Model-No-AB-132UB-with-USB-connector/173795792769?hash=item2877095781:g:jrsAAOSwb~5cZwOn,9.99,,0,0,10,0,0,1,0,0,0,0,0,0
4282,,Replacement Power Supply for KURZWEIL PC1X KEYBOARD SYNTHESIZER 9V Sx,https://www.ebay.com/itm/Replacement-Power-Supply-for-KURZWEIL-PC1X-KEYBOARD-SYNTHESIZER-9V-Sx/264247813831?hash=item3d8665a6c7:g:0BwAAOSwg5FcUJzY,25.99,,0,0,0,0,0,0,0,0,0,0,0,0
4283,,USB Wired Keyboard ,https://www.ebay.com/itm/USB-Wired-Keyboard/111754896240?hash=item1a051c6370:g:cdYAAOSwd0BV3j9u,14.99,,0,0,4.39,0,0,0,0,0,0,0,0,0
4285,,GearHead Keyboard Gaming~ Black ~ KB500M,https://www.ebay.com/itm/GearHead-Keyboard-Gaming-Black-KB500M/283902975256?hash=item4219ef9d18:g:d0IAAOSwIf9ezSCf,21,,0,0,7.84,0,0,1,0,0,0,0,0,0
4286,,HP KEYBOARD # 9109 PS-2 VERSION  IN GOOD WORKING CONDITION TESTED OK,https://www.ebay.com/itm/HP-KEYBOARD-9109-PS-2-VERSION-IN-GOOD-WORKING-CONDITION-TESTED-OK/283510646371?hash=item42028d2663:g:eHcAAOSwzahc~FbV,19,,0,0,14,0,0,1,0,0,0,0,0,0
4287,,Dell keyboard kb212-b,https://www.ebay.com/itm/Dell-keyboard-kb212-b/203023511506?hash=item2f4524efd2:g:OpAAAOSwaO5e6UYL,8,,0,0,10.9,0,0,1,0,0,0,0,0,0
4289,,Laptop Silicone Keyboard Protector Skin Cover for HP Pavilion x360 M3 m3-u103dx,https://www.ebay.com/itm/Laptop-Silicone-Keyboard-Protector-Skin-Cover-for-HP-Pavilion-x360-M3-m3-u103dx/202269986751?_trkparms=ispr%3D1&hash=item2f183b0fbf:g:A~AAAOSw-a1bFmtz&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkrmmq8hWevtuKE7%2F%2BLfVXturgTKYG%2BDv4Bs9YZOubJpELpKeQCeIdpf4AaSnj9%2BiniWSw2xum1MSRU8wx8NgLCHBw1W7PXAiW3cRUBFz3dZWveZfdv2g0r6i9jUmE3zCUsfM9QmPbjMy3XZ3sN%2FyW2Iwel6N%2FUjUGQ5mcedTLr9Y%2B%2BSHnG7r17CE2opiJVmCiYirNi3nBZJRsLowMPt4%2F%2BefmDzDGiSAnud0njN%2BGu7%2B0z3y9Lp5dAl5Zv%2F%2F58Ay73EHE0T56X8oqsCFq4lYYs%2BrpRBsywwyewJhIqk6WJhDZ%2Bt%2B8Bbki7ShR%2Fuy0Z%2BgsRfw%2Fwh4fDBXEEOumsC3wmn3Yjhx6FXRV3wsv5QhsMOZPO%2FpggR%2BTgg5ixiW3QHm21BCRLnEChs26EtD0OBX8KKBMMbSsp3gGrNze%2BwF5ft%2F%2BDvrgFsxiiWqrzFzyfcgMSB3X4IKHigNxyCYfrlY1d2B13hCtJI7yXgf06MFKa4Z7g5n9J%2FvaW5DTY77IVK1S0q%2BM6UWYUpwZSczMuJO0qr89NKgaee5njXJpr1i%2FDfc%2B5d1Oj4qsET%2Ff2yZ3F9ObQive3SaW%2BK1eJMMFSU6bNiIMTkbeHCPRuYEG8Njo4pIRepcLAUndlRKAnHJV3mO%2Fp4HKCdFIKkqADiLH3DQ9LuOB5YgaEWAZstxBLrAJTSAgQdm2%2B%2BVusC1rx7cLVopmGTpRIRR77uMKQKAPwH2ynOV254nP3gypX3UwZmBD8HUWL2FXvDKpMJn8F0YLQcGC&checksum=202269986751879bfb1c930849c1955e073526a616eb,1.99,,0,0,0,0,0,0,0,0,0,1018,1015,1018
4290,,"Bluetooth Keyboard, Universal Multi Device Wireless Keyboard for Win/Mac (Black)",https://www.ebay.com/itm/Bluetooth-Keyboard-Universal-Multi-Device-Wireless-Keyboard-for-Win-Mac-Black/303499326638?_trkparms=ispr%3D1&hash=item46a9f834ae:g:yIEAAOSwmgteVWno&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkpFtSR0CGv%2Bh98r8Yb9quSxDIVgUtuju5RlSSQ6%2BunVJN%2BQN2E8Lu%2FWY7uT46imuX2V%2B3gGiK2K8ekWAfKxZWCC87KgE2VkdrUZrzo4SI85qIDdVgVfoAGzo%2FQt6z%2Fv%2BdQMnkF7Q8PCXQU5E1r0yUbLFeiRS5Kpzg%2B1ezI0Z2CSOyUNG4jKlMbfBQG%2F%2BId5014Wh58S3x5BMVGNsgrZuESDd3E%2F7H7xBFvJvwr4%2F5WL2DcN8YU3QeAjA0vyzuU58m%2F8cfYYYTyhVhmT0wfM%2Bs0R%2BQc7keMP4VWVxsoxA1CCSVAFOrj9rRm8lMf6NBiLYnniSaMDUmKvypfD6Fd8kNQbGXlkxRyRKzlsQ4vYDy4d9FZPedVnN4bfGGKU2muo9LEZw9j1JGyBR%2FWGN4jzu1Td3nSoBclSt3vLwbKNTtmeHglEeoPkZD%2Bzqd7oW3LI1F36666M%2Feajz4hqw3h%2FhPN%2Fpd%2FQPi95NxDPD3t1xteOg3rBu0yx903syINXu5pX33qylCq2mGwDlxA8pabM9D4VYJloZJJNea31zeP78aym8pSa8aihXvqIoUs9OLZFMGPCQt7NidSfCIyirQN6%2Fws%2FA8Ko4dtCRWLWceTVGur6Eq5OarLb5aUbnss7TCOHkHubBdgtSYV4DkbeN8lN%2FNlp4l9jXUN0C966R1i%2BKR5kh8WLzpy7nwkhw934%2Fgq2yunKArVmyKijZ7Gf0YjuNGYER9LVGxZtuVbcwPDKGac0Af547facGWfvw5QFGg7vDP&checksum=303499326638879bfb1c930849c1955e073526a616eb,26.99,,0,0,0,0,0,0,0,0,1,2,2,2
4291,,US Keyboard For DELL Inspiron 15 7000 Series 15 7537 Series Laptop Backlit,https://www.ebay.com/itm/US-Keyboard-For-DELL-Inspiron-15-7000-Series-15-7537-Series-Laptop-Backlit/143448379722?_trkparms=ispr%3D1&hash=item216630914a:g:tJIAAOSwv6lfBosr&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickk7d4nremBkvNKtcC0ZwqXDAN%2Bd3BmIBdRbJiJ5ZU4riX7fMXP8Fkv3%2BVXrPAPw9%2FhEZ4XIGK2oucrfzGQ3YUBsvU5AfuoD2Oz26slNJQGLSubKowWXUt8pF%2B0u3Dg%2BeuP%2FV4%2FhexD2PTzbhJmWrqUtFouh1%2BvnW3iOIm%2BRMJhap0OoHZDJz9RWmf28141HuhT4reWBjoLRhxgbe6OOgvwM4x0tSIqN5YWYxQGfjVX5WWe3wJ36c0DRGimUI1UjtxKoX8EffzBFZW7L6g%2BWPrxYkcLR1sdJiVjYS47BseG4o7sMVYqvj8AhT6nGcQeizkvjNCOD1mbSa0%2FiWRWy%2BcXdjldGSUS7MW90w2gh6KJdDqL7WKC%2BIzfVqBPPHhnUBWIekGPbPTJeRVwnsRgnY%2BuNTYPCjSjCr7uU34zMEKffSFge%2Fl%2F7n9IASF6pK3snkEVTybS6%2FxMPqbv2faC2IQU27BKx0ZztW%2F3RrDFvsBd4oKauudb1a42XUnSASKbz0VpKxIHt47wfJMAQa5%2BsdY%2FNLcajjcYu3tnKjm%2BIvXSFOdR0Gov%2BJj2y4BsWJEaHC8CLghaQxIN7C2UyXSYSmvBQg7E40%2BV%2FjKIlkXV43vjRHzlFkCBVxz7uvnQrGPgSOC2fzHSWRLz6v06O3%2B%2Bx7rosiBqLsnUy6RKqSiWky8mY%2BxTylgWZRIptQTzrkdO9oqzv%2Fnj84YOXPaQFKWwfrPgJeO4E7UfxES10q%2FGpdRs%2FwkJnUWcoy7gAJsvRIu57dwz&checksum=1434483797229ec32648a45b4032bd1e50a0b3e60145,24.99,,0,0,0,1,0,0,0,0,0,30,28,30
4292,,MQ 49 Key Blue and Black Childs Toy Electronic Keyboard - Plays Radio and MP3s,https://www.ebay.com/itm/MQ-49-Key-Blue-and-Black-Childs-Toy-Electronic-Keyboard-Plays-Radio-and-MP3s/201955411504?_trkparms=ispr%3D1&hash=item2f057b0630:g:7yQAAOSwP9FdSdlc&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkrmmq8hWevtuKE7%2F%2BLfVXtkv7sEJO%2FHaN4ttxxXSUePHhR7WLRKfJ6A07vuucfNXq%2BOZhqSUdXhnRtiyoyacClKnURO%2BP%2BahI2%2BOk0hhYx33tKOQrrg5nsK4CH2Y5HCma9Jw3un36druixOjQ%2BKGa0A2Md0tN%2Fgkol4rbdSCSGuiXi9ZPKqQsfgbYApl6gB2rFAjIA%2BvN3ET9THM%2Bt4wCsFNJE4o9q0sdSh4bxNzNI8UVLLG9P1Ovy1oqPq%2FyR%2BCvIzv4AQbde%2BNMYZbyIbQKrRT8ahJec2J3lnqItsi7173ywBxGom5dcHoKW7laokMoIRgZiG9HNtNtYucmPr42SvGSVjDZ1Ib6LUEeiyFP%2F0rD%2BsSgkfrlzrLljteHdjgPiFFQMIM85mYPdPXc4nW42zRPY1NzZ4DmWwr2FFXLEwCYAfBu1o5BDxo9bmNlK5b%2BQkndSTGfVGwCQjUhDJgszMqpiJ%2B4qktSfW9uqHCWz90ZG90zeildwS4F4CMsw9H6Yyn07eEUSGE5b6LmPYRlI9RKopz0I4pIpt2UMsMfshN7Lp%2BErrvIXcfKow6egJ8mywL1m6GuZ1gBExtjvfSFAnxEEB2KfrxQrtSwxo2GWoG5vqu6YsB792FWXDdNvD%2FRtacTpnyOo4IhjYTc9yijLWqYUe3v4Y1jm80mQjfX9ECUu62RH%2BTXiKTQ%2B5MkvQJmjskwTxx2rCh4vakkrwG2XWky0ouTMMVp3NAcR2GYxZEdebs9ZUCDlSkmdecVESen&checksum=2019554115049ec32648a45b4032bd1e50a0b3e60145,19.95,,0,0,0,0,0,0,0,0,0,67,67,67
4293,,10-Inch Ultra-thin Wireless Bluetooth Keyboard for Android Tablets,https://www.ebay.com/itm/10-Inch-Ultra-thin-Wireless-Bluetooth-Keyboard-for-Android-Tablets/184302027459?_trkparms=ispr%3D1&hash=item2ae941c2c3:g:BP0AAOSwIA5eyDww&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickk8Fd9si%2FIbtWQr%2BhnlRwjDX0cV8BL5ysLuOMOAxOFk%2FZTjq0T0TAxkaTFez%2FiA1EXrHlDDAlPYZSEpDwAu7d%2BdUfBvOys3QcvbBa5KftaquaoeS8t0cs%2FPyUqzJrzi1dJR4WHe%2BtRq%2FI3JczwHw8drEo%2B5UDFI9oX6Gmt4WpT95ntxIW2JaexRGIx4PTSsT%2Bhc%2BmJXMeLdxDX2f7QcAiOrUzSgT6l2S6Qd5%2BRK40zsVIFcK%2BWt5LOMxCtvmuV8Vwc2OEiY%2B48SrRAqApw26aKDTyOkGgLpvU18JFbCE7VAE6yoCl6p9I65oz3eB5qH1z%2BPwhyDPykdPxMtgtcbbyvzD%2BQU8KvZRx6nrhdO%2B3kGwd1dHm966aUUB60AXikiGgDMTYpNkKlifvnxT9GnDkMk78jCvoQZDYyYstKcV0AKZ4QK92DsK6wNtL8K4VdJBTbtxrj5gCXa6OXrMRTJpMxDKTlNGC9FZvr8OnbNwOJLRjYA%2BmXycMmRV3qfUNWT6Ofc2xREog8d293NT2vsM7DEf%2FdItD2OaPZa0xsefjUoU5SWdvuwyV%2FVy2r27%2F%2FMKAK6grifedXq8CbRTxSDlpDkRE%2BoGAxQ0QSCnb3deiAu54M3HjCSSRkklbokWJx3wyGm7C5fFreSbdHc811OVemGIXVPC9jnwyvMB8hLa4%2FNIaE6WK094D8rG8RA4RRbfwipl2v77OI3DLsdIAnzdxQq6U3WHK4xKFGnXqppeoCPVKc21RWWskckW1PLQ9jCEqI&checksum=1843020274599ec32648a45b4032bd1e50a0b3e60145,17,,0,0,0,1,0,0,0,0,0,3,3,3
4294,,US Keyboard for Dell Inspiron 3421 3437 5421 5437 Vostro 2421 3421 Latitude 3440,https://www.ebay.com/itm/US-Keyboard-for-Dell-Inspiron-3421-3437-5421-5437-Vostro-2421-3421-Latitude-3440/352835612124?_trkparms=ispr%3D1&hash=item5226a42ddc:g:~O0AAOSwPW9dtpqD:sc:USPSFirstClass!94061!US!-1&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkWpEuxXwAiCNKyBQsQ5%2Fe65U6PU0ZqQVxx61XOxW8dtC6uJ1vULVPf8O4FiPICa1Ll3R0MLCRb953jMKNZ8EMwrp0Z8WsU1Zg8QrDg2LFvwhTIzdEzmxw9aDTVDOcbMgVio%2FGIMdJbi%2FgFqC8YR0Sz6ujR0xJX3YAGgobNU92KA1oDKNZjc%2FLqVvuRdmpnEZD3MjAaxR97KewY7tIa4hH4DEpMY0ycD1rdeKsS7AyC6M9XScVh18cbce7kBhZE2mWqTy5Zgj2DuMGRa5TwxfvOimvakbrDUX8V5%2BnYytkhCOPofw6UaJGraaJUkLsju8i6e3%2FLoIutJ6DZb19k6eBB3FUAjZ5nAuKEQ%2BnyYBqSeoaYrgdhXSg%2BHhknxuMqWteTWUiWyRzSuLbM7W06jur8%2FOOOobCsv5Wv4JjN2GTDnb97jcJu%2F4bdwCwzTeeVa3izs9a3cKMB3Y5sPMIMB%2Bn%2Bs2K9%2BRAecQxbD3l6Bs7PHzWQr%2BM8cm4Mm%2FRNMPVhLdWQ88qNtIXNk%2BIMUAX2uOpIT%2BcLA3gK5hScexFaSflQmCqSQksXe9IByi8MidT2XQ1js16JQpi1gS3NIXxIxr823cJKFSxfu2ksM57CdgJar%2BITxpNCND0YFSwS7UXfCaIlryJrKwWXJdgWZeldydgAPytQ%2FRs7%2BNoAMxGeQ2E%2BjF2q5Kp2WJ1Qjwu8FoBusnh%2FzxnDjrwjWC1pxvhU9SehfK9IiNxB3JOaKBnqDAmaJa1U53ybcZm5vEWrgcghvTX&checksum=3528356121249ec32648a45b4032bd1e50a0b3e60145,14.5,,0,0,0,1,0,0,0,0,1,63,62,63
4295,,HP Pavilion G6 OEM Replacement Laptop Keyboard 699497-001,https://www.ebay.com/itm/HP-Pavilion-G6-OEM-Replacement-Laptop-Keyboard-699497-001/143597885461?_trkparms=ispr%3D1&hash=item216f19d815:g:AIwAAOSw9uxesxHB&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickk7d4nremBkvNKtcC0ZwqXDMm5JP0zGYIwVJVU5HCAMIN4BX9yeVaELOc3jzODM9FZdbIkCyB3GOWT5ZYp382FkEaSl2zr%2Fo1JJACBD0L3H1TT38Uef%2FOcRtQL1n5cTIhnmqdwmYO0%2FGSjMezXobczbndL0Huo7nIvB7202uE6uTp8jHgsP0oIJtVyGcWLUEbaUoxg3OUb5RB4BAR6adNdtDNqztGZJy4OJQxajHSE7hxZM49v6sl7YTXkM%2FAzwuo%2F%2FxjDAqsK5%2FCsNcVluBXga2jCZLEi7DiBdM07cwFsbqhwLZOUnVFEv5F5V1CvaQXQL07g2AFYdvCpofcsNorYx5Yd1LpUTHWd3KfF2JHiBKqXRr6P45i6M%2BnZGug2vuCWxiLOUSJeEEsBrAxodpfwLjWeQvcNg4DgrHMMUTkOQrVmPdEruItEJv2Yp%2BIYy8sLoqsZ4eO8BuBhViquG2PB2rP2R8cKeMQdogEXZF4VaEnX9YUOxA2v%2FKJlAiDdnyqPLxOhq%2F7znnHC8oiVHR1%2F0yejxf7yzXKwdbAXJdU6kTScdWr2Y6mlzSsali%2BnQvAzxLSTq8RknDY3uRTbG3C95comaVufG1eD%2F2xVaRJ%2B5v%2BnMGgJZVUrs0S%2BHcaK5%2FxeEY5uNLJIXNsUUMm8G%2BYVloCLV9Q0HuTG2EwCr3NvHdXNmP53HuqcrugOvS1pXT7hvXlzs6mpiiHEDEWns%2F0pSuCM9OUXJSmzuO%2BbR8476fNeTMGWGrU3rP8JtDHx%2BQiI&checksum=1435978854619ec32648a45b4032bd1e50a0b3e60145,11,,0,0,0,1,0,1,0,0,0,16,16,16
4296,,"Folding Keyboard,Portable Ultra-thin Wireless B050 Keyboard Android Windows ios",https://www.ebay.com/itm/Folding-Keyboard-Portable-Ultra-thin-Wireless-B050-Keyboard-Android-Windows-ios/293522769043?hash=item4457520493:g:IKAAAOSwCVReeXk5,38.3,,0,0,0,1,0,0,0,0,0,0,0,0
4297,,dell keyboard usb,https://www.ebay.com/itm/dell-keyboard-usb/152708685711?hash=item238e259f8f:g:KzIAAOSwJwpZwEb~,7.99,,0,0,20,0,0,0,0,0,0,0,0,0
4298,,GREENLAW iPad 9.7 Keyboard Case for iPad (Tiffany Blue),https://www.ebay.com/itm/GREENLAW-iPad-9-7-Keyboard-Case-for-iPad-Tiffany-Blue/402253893969?hash=item5da8335151:g:RiUAAOSw1ZJeskrL,39.99,,0,0,9.6,0,1,0,0,0,0,0,0,0
4300,,dell computer keyboard,https://www.ebay.com/itm/dell-computer-keyboard/132811504953?hash=item1eec2ebd39:g:7qgAAOSw8f9buoKj,10,,0,0,9.6,0,0,0,0,0,0,0,0,0
4301,,DELL WIRED KEYBOARD- BLACK COLOR BIG,https://www.ebay.com/itm/DELL-WIRED-KEYBOARD-BLACK-COLOR-BIG/263566269881?hash=item3d5dc61db9:g:JlIAAOSwLs9atTpR,24,,0,0,12,0,1,0,0,0,0,0,0,0
4302,,Logitech wireless keyboard model number YR0056 gray,https://www.ebay.com/itm/Logitech-wireless-keyboard-model-number-YR0056-gray/143039603259?hash=item214dd3223b:i:143039603259,25,,0,0,8.12,0,0,1,0,0,0,0,0,0
4303,,104 Keys Backlight Office Led Illuminated PC Mechanical Feeling Gaming Keyboard,https://www.ebay.com/itm/104-Keys-Backlight-Office-Led-Illuminated-PC-Mechanical-Feeling-Gaming-Keyboard/293641264064?hash=item445e621bc0:g:XBwAAOSwwpZfBiz5,19.5,,0,0,0,0,0,0,0,0,0,0,0,0
4304,4034356969,Dell Wired Keyboard - Black Brand New In Box!,https://www.ebay.com/itm/Dell-Wired-Keyboard-Black-Brand-New-In-Box/392735848839?epid=4034356969&_trkparms=ispr%3D1&hash=item5b70e17987:g:zq4AAOSwDy1d6HqP&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkyMJZWL%2BqFSgQ3TOOe%2FNr7tvm9%2FjAbi4aLPo7XaJLxVbD6ds7KKDjL5d7cD%2BhvJfyaowCueM7Dj7FycyBC7kO67iafhJlgE2xkk7zUw13az07IrrWMjGlVpfdvOgwY%2Bti2rmBK%2BDvMhGZOkQJNVNZVbEfe0SCgu4lA0%2FVh8EbHT%2FbTVNs087YvgKOpSk49lB4COTh9wto39qCFkG%2Bc39n%2BivH8gtDuBPJF%2F%2FCs2rWUvb2%2BJv8BLxozzkGL7TtUIebvVBMQI4wyFfsiP%2Fu4n7vLtb059MNV7972G99rQND29pgqAIrkk0fcxASyzyzW2jOiRA1gXKZI%2Br3Ol133j4NJSfo6c46L8FiDIH0OReOWNgJEj4f7J%2F8hV8bhrjFPpYGX%2F2MfsHCXOP7%2BKOuXtSR7Ns3jcWDqKE1i4jN80KRlWS9sAfNbQ2t%2BQWgVjXreSjeSTnNbdQHUpTfkRi9kUs4oMMTFlTAPxrVY5Z5WXUbphE2YyXCIa8kibcRUmkiz%2F3BgV1gBazkjAZtP7tAcNcOHoHH%2FUIwdHwNhhgcVSuY%2Bb%2FCR3Y%2FkihR%2Fsomaa57uqTuiGqOOp3NHJR4%2BhEoIcL99lX1eBXCXNL4azw8ft9Dp%2BDU2fpGwP9CSJqAXy0mbj6IQKDTv6VBGKqCum6Z%2ByiGGlGUmHFtnhbh0mo8ECnaI86sa6Tzdai%2F8V8H6zeqFAeVOJUQjFEYiqCpGyqjDg65sFb0xCPsYz4V4wSyM%2Bb7Tz11P9nT5FUbGJ5RxxjlNUOZ&checksum=3927358488399ec32648a45b4032bd1e50a0b3e60145,16.99,4.5,35,3,0,0,0,0,0,0,0,4,3,4
4306,,Original Palm Pilot Portable Keyboard Used In Great Condition,https://www.ebay.com/itm/Original-Palm-Pilot-Portable-Keyboard-Used-In-Great-Condition/193525402900?_trkparms=ispr%3D1&hash=item2d0f034d14:g:TOUAAOSwhIRe7Dww&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkfKe2vUidqHRg3XM2X2xOVPNebopoyx7fIr42wx5BYnxbZvODvSJ%2FQ9K2Ntd5mkTxUe%2F9MHMlLFp1UXXEwI2SIUpQeQp7mfIfvkl0yGVhPgQt0XfGIv%2B8obUK%2BPqw25YDwQITVfC8N%2FkuFtbp0rQARyE8cw%2BDlUqr%2Bk48LNith73xPk%2Ff4PPTvdOgQkXpCqCmy72U94sj5tsHFJ8gAeuVEyp9hD0zNscRQzqTkfDfq8sxKh2Rx8FbBl0gcpV2GtvpFZd9k0txn5ZhZ7fhxGzcxVF%2BLm%2BIERa5TSG231v%2FaEHzg7wzor6GWD6MSxpRH5lsIY8b8IIjCrfceiYqm07xCfu9WBaHghSUSzoLc8rGvt85KRwrERXXpvYyoCpdG2hTrtczXJ5B2QVqeeHwe9WkelSBQSSOpC4pkHBtrLe0y5WoFTPxciWqen9eFCtVWRDErlp1PF7Zi3Q2ok6RneA%2BAh8N00%2BJQNt6jqJovP3LJtO%2FOmnVqEsWCeCp4f%2FNuUMzqJBwft9d4CikCXYXzFto54w%2BYEhUFaW0DFM9nccgW2yC7VYEIJG6wSDwEgb%2BFbXllOweX71KvsWSJaUh6CaVt2MVsMKvbDkUk19r1F2WFduU8oWVvt44CXkse9LCAZTY7Htp9%2BufWkjs64F%2BPGsbqoHoCysKImkt6T56CRNYJqIePaKefTCmWn1gyYcrxGxD4gRX%2B1Xj0r7IlKiN5ouGvSuCFUDd3tLPkJ3PX2bA7Gm5Ya9vx%2F8jej8Rk2ktK9DF&checksum=1935254029009ec32648a45b4032bd1e50a0b3e60145,7.99,,0,0,0,0,0,1,0,0,0,0,0,0
